content,Theme,label
"🔴🔴🔴 آمار ابتلای زائران اربعین به کرونا نگران کننده است

علی زینی‌وند استاندار کرمان: 
🔸شب گذشته تنها پرواز مستقیم عراق - کرمان بازگشت و نتیجه تست کرونای زائران اربعین نگران کننده بود زیرا تعداد قابل توجهی از مسافران با تست مثبت بازگشتند.

#خیز_ششم
😕","خبری،کرونا",neutral
@Rezakhosroa با ذرات کوانتومی ساخته شده تازه چون به تعطیلات اربعین خورده کارو تعطیل کردن اگه نه ۱۰۰ کیلومتر هدف بوده,,neutral
"« شب گذشته تنها پرواز مستقیم عراق - کرمان بازگشت و نتیجه تست #کرونا زائران اربعین نگران کننده بود، تعداد قابل توجهی از مسافران با تست مثبت کرونا بازگشتند... »

استاندار کرمان","خبری،کرونا",negative
@1975_naahiid ببین باید بهش میگفتی برا تست می‌خوام نذری اربعین که نیس😂😂😂,طنز,neutral
"به گزارش ایرنا استاندار کرمان گفت:«شب گذشته تنها پرواز مستقیم عراق-کرمان بازگشت.آمار ابتلای زائران اربعین به کرونا نگران‌کننده است.»
هدف جمهوری اسلامی ازحمایت ازبرگزاری مراسم اربعین درزمان شیوع کروناچیست؟نهادهای مدنی وجامعه درکنترل این وضعیت چه نقشی دارند؟
#کرونا
#یاری_مدنی_توانا","خبری،کرونا",negative
"آمار #ابتلای_زائران_اربعین به #کرونا نگران کننده است

علی زینی‌وند استاندار کرمان:  شب گذشته تنها پرواز مستقیم عراق - کرمان بازگشت و نتیجه تست کرونای زائران اربعین نگران کننده بود زیرا تعداد قابل توجهی از مسافران با تست مثبت بازگشتند.","خبری،کرونا",negative
"@alijalali315 واقعا محرم اربعین 
شهادت اقا امام رضا (ع)همه رفتن از خراب شده هم بد تره 

واقعا جای موندن نیست",جامانده,neutral
"@mojtaba_alavi @lieaEbony اخوی اربعین پارسال که کسی نرفت و از خوزستان هم نذاشتن برن که ! 
حالت خوبه ؟ 
چیزی زدی ؟ 
قاطی کردیا !","اهانت،سوال،خاطره",neutral
"به درک
فقط متاسفم برای اون بیگناهایی که از این لجن ها کرونا می گیرند.
علی زینی‌ند، استاندار کرمان، آمار ابتلا به کرونای زائران مراسم اربعین را «نگران کننده» خواند و گفت شب گذشته تنها پرواز مستقیم عراق - کرمان بازگشت و تست تعداد قابل توجهی از مسافران مثبت بود","کرونا،اهانت",negative
"خبر مهم استاندار کرمان:
🔹از مسافران اربعین پرواز عراق - کرمان تست گرفتیم؛ تعداد قابل توجهی کرونا گرفته اند
تبریک عرض الیروخ عرازشیه","کرونا،اهانت",negative
استاد یحیی جهانگیری/ شبکه ۲ سیما/ برنامه کوی محبت / فلسفه اربعین / معناش... https://t.co/wggDusTJrt ازطریق @YouTube,رسانه,neutral
"علی زینی‌ند، استاندار کرمان، آمار ابتلا به کرونای زائران مراسم اربعین را «نگران کننده» خواند و گفت شب گذشته تنها پرواز مستقیم عراق - کرمان بازگشت و تست تعداد قابل توجهی از مسافران مثبت بود

به گفته او، ویزای صادرشده برای زائران کم بود اما تعدادی نیز از راه‌های زمینی به عراق رفتند","خبری،کرونا",negative
یک خبرنگار حکومتی از بازگشتش از سفر اربعین می‌گوید...! https://t.co/XMiBuClZio,سیاسی,negative
"🚨 آمار ابتلای زائران اربعین به کرونا نگران کننده است

🔹علی زینی‌وند استاندار کرمان: 

🔸شب گذشته تنها پرواز مستقیم عراق-کرمان بازگشت و نتیجه تست کرونای زائران اربعین نگران کننده بود زیرا تعداد قابل توجهی از مسافران با تست مثبت بازگشتند.

آقای رییسی! خدا قوت!!!
#موج_ششم #کرونا","کرونا،خبری",negative
@lieaEbony @dolorossso آخه این ویروس کرونا که چیزی نیست عرب ها با بدتر از این هم بدن شون سازگاری داره. شما تو عراق یه رفته گر دیدی؟ یاماشین حمل زباله دیدی. هرسال از شهرداری های ایران ایام اربعین میرفتن,"سوال،اهانت",negative
دکتر یحیی جهانگیری شبکه دو. کوی محبت. فلسفه اربعین: تحقق بذل و بخشش https://t.co/vIYpWsGtYt ازطریق @YouTube,رسانه,neutral
"استاندار کرمان: شب گذشته تنها پرواز عراق - کرمان بازگشت و نتیجه تست کرونای زائران اربعین نگران کننده بود چون تعداد قابل توجهی از مسافران با تست مثبت بازگشتند. تعطیلی های اخیر و بازگشت زائران اربعین زنگ خطری برای افزایش شیوع #کرونا است.

تقبل الله
https://t.co/7dmHVRcvlM","خبری،کرونا",negative
"- ببین، داستان اربعین و واکسن و کرونا و رها کن، ما دو هفته است دنبال پولیم از سه چهار جا، امروز دهم ماه، هنوز می‌گویند""دوستان مالی، اداری، صاحب امضا و ... زیارت هستند،بیایند به روی چشم!""
- خسته نشدی؟
- چرا، پوستین را هم رها کرده‌ام، او ما را رها نمی‌کند بدمصب...","انتقادی،کرونا",negative
@mrvsard @lieaEbony این مسخره بازی ها کدومه صفر بعد فلان صفر این یک دروغ بزرگ است بعد از اربعین پارسال ما بطور واضح از خوزستان دچار پیک بسیار شدیدی شدیم که کل کشور رو در بر گرفت اینکه ساده لوحی کنیم و واقعیت های علمی دنیا رو نبینیم اسمش باهوشی نیست,"کرونا،اهانت",negative
"شب گذشته تنها پرواز مستقیم عراق - کرمان بازگشت و نتیجه تست کرونای زائران اربعین نگران کننده بود زیرا تعداد قابل توجهی از مسافران با تست مثبت بازگشتند.
پ.ن
هر کی بره کربلا کرونا نمیگیره","خبری،کرونا",negative
"از نجف ماشین گرفتیم تا کربلا
با کلی عزت و احترام مارو رسوند به کربلا
وقتی پیاده شدیم
کرایه مسیر هم بهمون داد.

#اربعین_۱۴۰۰",خاطره,positive
"New post in رسانه فضای مجازی بروجرد: آمار ابتلای زائران اربعین به کرونا نگران کننده است

علی زینی‌وند استاندار کرمان: 

شب گذشته تنها پرواز مستقیم عراق - کرمان بازگشت و نتیجه تست کرونای زائران اربعین نگران کننده بود زیرا تعداد قابل توجهی از مسافران با تس… https://t.co/fuVRIIoieT",کرونا,negative
"خبر مهم استاندار کرمان: از مسافران اربعین پرواز عراق - کرمان تست گرفتیم؛ تعداد قابل توجهی کرونا گرفته اند

https://t.co/XrdFTbSJR7","کرونا،خبری",neutral
"استاندار کرمان: شب گذشته تنها پرواز مستقیم عراق - کرمان بازگشت و نتیجه تست کرونای زائران اربعین نگران کننده بود،تعداد قابل توجهی از مسافران با تست مثبت بازگشتند","خبری،کرونا",neutral
